Time(ms),FR_HFE,FL_HFE,HR_HFE,HL_HFE,FR_KFE,FL_KFE,HR_KFE,HL_KFE
0.76,0.5355045199394226,-1.8235013484954834,0.5632737874984741,-1.9725403785705566,0.532602071762085,-1.8726931810379028,0.5608534812927246,-2.023345947265625
0.78,0.5215722322463989,-1.8330963850021362,0.5467857718467712,-1.9909372329711914,0.5188125967979431,-1.8939766883850098,0.5443153977394104,-2.053332567214966
0.8,0.508937656879425,-1.8405683040618896,0.5295978784561157,-2.0100197792053223,0.5040637850761414,-1.9168862104415894,0.5263708233833313,-2.0833778381347656
0.8200000000000001,0.49042192101478577,-1.857885718345642,0.513937771320343,-2.0258140563964844,0.4900529682636261,-1.9356129169464111,0.5136407017707825,-2.1076819896698
0.84,0.47190070152282715,-1.8772181272506714,0.49999305605888367,-2.038350820541382,0.47737666964530945,-1.9506436586380005,0.5030338764190674,-2.127195358276367
0.86,0.45477643609046936,-1.896937608718872,0.48512914776802063,-2.0523414611816406,0.4659405052661896,-1.9633123874664307,0.49561935663223267,-2.1430892944335938
0.88,0.43924781680107117,-1.9144765138626099,0.47783783078193665,-2.063601493835449,0.45561087131500244,-1.9739211797714233,0.4903743267059326,-2.1555016040802
0.9,0.4254792630672455,-1.9285131692886353,0.4741518795490265,-2.072389602661133,0.44641780853271484,-1.9817662239074707,0.4853801727294922,-2.1646666526794434
0.92,0.4094509184360504,-1.949758529663086,0.46990978717803955,-2.078641414642334,0.4374082386493683,-1.9871402978897095,0.48411238193511963,-2.171231985092163
0.9400000000000001,0.4015437364578247,-1.9668433666229248,0.46608009934425354,-2.0828194618225098,0.42976120114326477,-1.9903699159622192,0.48262327909469604,-2.175445079803467
0.96,0.39431503415107727,-1.980611801147461,0.46207839250564575,-2.085096597671509,0.4225344955921173,-1.9920886754989624,0.48086196184158325,-2.177734613418579
0.98,0.3917313814163208,-1.990824818611145,0.46107667684555054,-2.085940361022949,0.4197174906730652,-1.992255687713623,0.4785200357437134,-2.178378105163574
1.0,0.3904675841331482,-1.9986541271209717,0.4602734446525574,-2.0855398178100586,0.41734209656715393,-1.9911408424377441,0.47745344042778015,-2.1776671409606934
1.02,0.39007192850112915,-2.0044398307800293,0.4602028727531433,-2.084157705307007,0.415888249874115,-1.9897347688674927,0.4771394729614258,-2.175827980041504
1.04,0.39044496417045593,-2.008161783218384,0.46090129017829895,-2.0818257331848145,0.4152210056781769,-1.987372636795044,0.47757089138031006,-2.1733224391937256
1.06,0.3914945721626282,-2.0100765228271484,0.4622420072555542,-2.078956365585327,0.4151875674724579,-1.984568476676941,0.4785996377468109,-2.1700048446655273
1.08,0.39310580492019653,-2.0105371475219727,0.4641548693180084,-2.075983762741089,0.41569218039512634,-1.981342077255249,0.4801573157310486,-2.1660425662994385
1.1,0.3952316343784332,-2.0097482204437256,0.46668803691864014,-2.0727975368499756,0.41675499081611633,-1.977638602256775,0.4822228252887726,-2.1614830493927
1.12,0.39779025316238403,-2.0081546306610107,0.46972402930259705,-2.0689477920532227,0.41821375489234924,-1.973568081855774,0.48479652404785156,-2.1565442085266113
1.1400000000000001,0.4007345736026764,-2.005711555480957,0.47323888540267944,-2.0645089149475098,0.4200080633163452,-1.9691284894943237,0.4877599775791168,-2.1511809825897217
1.16,0.4039174020290375,-2.0025298595428467,0.47700390219688416,-2.0597989559173584,0.4225214719772339,-1.9651333093643188,0.4908908009529114,-2.1456716060638428
1.18,0.40599438548088074,-1.9987438917160034,0.48133617639541626,-2.054835557937622,0.42289578914642334,-1.9657410383224487,0.4933534264564514,-2.139815330505371
1.2,0.407453328371048,-1.994346022605896,0.48712393641471863,-2.0497241020202637,0.4208987355232239,-1.9699060916900635,0.49447187781333923,-2.133807897567749
1.22,0.4093959331512451,-1.9904024600982666,0.4918426275253296,-2.0450727939605713,0.4204103648662567,-1.9724208116531372,0.49677422642707825,-2.127591848373413
1.24,0.41221925616264343,-1.9868674278259277,0.4964619576931,-2.0408477783203125,0.4207235872745514,-1.9734432697296143,0.49944961071014404,-2.1213722229003906
1.26,0.4139281213283539,-1.9834696054458618,0.4972647726535797,-2.0440421104431152,0.42248570919036865,-1.9743798971176147,0.5011571645736694,-2.1152241230010986
1.28,0.4159510135650635,-1.9794548749923706,0.49876493215560913,-2.0474514961242676,0.42389312386512756,-1.9738672971725464,0.5027792453765869,-2.1090641021728516
1.3,0.4180600345134735,-1.975284457206726,0.500603199005127,-2.0507993698120117,0.4254552721977234,-1.9725810289382935,0.5046567320823669,-2.102694034576416
1.32,0.4202636182308197,-1.9707332849502563,0.5025975704193115,-2.053940773010254,0.42726659774780273,-1.970375895500183,0.5067760348320007,-2.096727132797241
1.34,0.4217519462108612,-1.9664661884307861,0.5046013593673706,-2.0571155548095703,0.42763277888298035,-1.9718526601791382,0.5083454251289368,-2.090529441833496
1.36,0.4214847981929779,-1.9662102460861206,0.5060345530509949,-2.059088706970215,0.42764386534690857,-1.9722166061401367,0.5102719664573669,-2.0841293334960938
1.3800000000000001,0.4217379689216614,-1.967071771621704,0.5073742270469666,-2.0611367225646973,0.4278208613395691,-1.9726498126983643,0.5116634368896484,-2.0787360668182373
1.4000000000000001,0.4220099449157715,-1.9676470756530762,0.5084929466247559,-2.0625205039978027,0.42811328172683716,-1.973373293876648,0.5131940841674805,-2.0735111236572266
1.42,0.4223238527774811,-1.968103289604187,0.5095217823982239,-2.063779830932617,0.4284850060939789,-1.9739753007888794,0.5145214200019836,-2.068413257598877
1.44,0.4223518669605255,-1.9684553146362305,0.5095694065093994,-2.0641283988952637,0.42819011211395264,-1.973893404006958,0.5138506293296814,-2.068136215209961
1.46,0.42222559452056885,-1.968457579612732,0.509592592716217,-2.0642406940460205,0.4278925061225891,-1.9738349914550781,0.5138058066368103,-2.068307876586914
1.48,0.4222237169742584,-1.968545913696289,0.5097362399101257,-2.06451416015625,0.427658349275589,-1.9737601280212402,0.5137721300125122,-2.0684547424316406
1.5,0.4221716821193695,-1.9685819149017334,0.5098247528076172,-2.064743995666504,0.42740577459335327,-1.9735547304153442,0.5136090517044067,-2.0684454441070557
1.52,0.4220319986343384,-1.9685511589050293,0.5099610686302185,-2.065025568008423,0.4267732799053192,-1.973089337348938,0.5135084986686707,-2.0684564113616943
1.54,0.42176496982574463,-1.9683494567871094,0.5099683403968811,-2.0651588439941406,0.4263620376586914,-1.9726574420928955,0.5132941007614136,-2.0683460235595703
1.56,0.4218001961708069,-1.968430519104004,0.5099753737449646,-2.0651824474334717,0.4261171221733093,-1.9726338386535645,0.5131502151489258,-2.068258285522461
1.58,0.4217033386230469,-1.9683763980865479,0.5101156830787659,-2.0653769969940186,0.4256703555583954,-1.97223961353302,0.5130859613418579,-2.0683062076568604
1.6,0.42157411575317383,-1.9682738780975342,0.510188639163971,-2.0655336380004883,0.4252524971961975,-1.9717906713485718,0.5129796266555786,-2.0682458877563477
1.62,0.4213493764400482,-1.9680954217910767,0.5102519989013672,-2.0656588077545166,0.4247719347476959,-1.9713687896728516,0.5128508806228638,-2.0681862831115723
1.6400000000000001,0.42117562890052795,-1.9679524898529053,0.5102647542953491,-2.065779685974121,0.4242658019065857,-1.9708555936813354,0.5126246213912964,-2.0680253505706787
1.6600000000000001,0.42086663842201233,-1.967703104019165,0.5103263854980469,-2.065964460372925,0.4236184358596802,-1.9702582359313965,0.5122954845428467,-2.0678062438964844
1.68,0.42047861218452454,-1.9673866033554077,0.5103017091751099,-2.066025495529175,0.42291608452796936,-1.969631314277649,0.511981189250946,-2.067535161972046
1.7,0.4200436770915985,-1.967022180557251,0.510219931602478,-2.0659375190734863,0.42221876978874207,-1.9689593315124512,0.5117117166519165,-2.0673024654388428
1.72,0.41987982392311096,-1.967105746269226,0.5101901292800903,-2.065985679626465,0.4215555489063263,-1.9683822393417358,0.5114105939865112,-2.0670571327209473
1.74,0.41972026228904724,-1.9669641256332397,0.5105211138725281,-2.0667099952697754,0.4207901358604431,-1.9676473140716553,0.5109640955924988,-2.066805839538574
1.76,0.4195798635482788,-1.9669764041900635,0.5105574727058411,-2.0669491291046143,0.4203138053417206,-1.9672247171401978,0.5106227993965149,-2.0665276050567627
1.78,0.4195227026939392,-1.9672482013702393,0.5106775164604187,-2.0667574405670166,0.41997063159942627,-1.966904640197754,0.5105059742927551,-2.0664689540863037
1.8,0.41986584663391113,-1.9668443202972412,0.5108281970024109,-2.0669994354248047,0.4188982844352722,-1.966646671295166,0.5104488730430603,-2.0664470195770264
1.82,0.41995757818222046,-1.9671374559402466,0.5110166072845459,-2.0672965049743652,0.41879984736442566,-1.965311050415039,0.5104061961174011,-2.066450357437134
1.84,0.4196900725364685,-1.9669758081436157,0.5111620426177979,-2.0676631927490234,0.41826340556144714,-1.9649080038070679,0.5101709961891174,-2.0662922859191895
1.86,0.41945788264274597,-1.9668452739715576,0.5113682746887207,-2.068082809448242,0.41763028502464294,-1.9644463062286377,0.5099124908447266,-2.0661373138427734
1.8800000000000001,0.41933417320251465,-1.9668327569961548,0.5115297436714172,-2.0683188438415527,0.4172587990760803,-1.9642890691757202,0.5097540616989136,-2.0660555362701416
1.9000000000000001,0.41905397176742554,-1.9666492938995361,0.5116568803787231,-2.068452835083008,0.41679269075393677,-1.9639135599136353,0.5096234679222107,-2.065974712371826
1.92,0.4187832474708557,-1.96637761592865,0.5117470622062683,-2.068547248840332,0.41626933217048645,-1.9634891748428345,0.5094538927078247,-2.065871477127075
1.94,0.4184078276157379,-1.9660351276397705,0.5118048191070557,-2.0686821937561035,0.4156366288661957,-1.9628658294677734,0.5092594623565674,-2.0657334327697754
1.96,0.41811254620552063,-1.965752363204956,0.5118706822395325,-2.0688745975494385,0.41517171263694763,-1.9624366760253906,0.5091184377670288,-2.065645456314087
1.98,0.41779646277427673,-1.965471863746643,0.5118783116340637,-2.0690300464630127,0.41468992829322815,-1.9619245529174805,0.5089001059532166,-2.0654685497283936
2.0,0.4174789488315582,-1.965237021446228,0.5119984745979309,-2.068845272064209,0.4139995574951172,-1.9612736701965332,0.5085949301719666,-2.0652475357055664
2.02,0.42019250988960266,-1.9684373140335083,0.5108771920204163,-2.0678017139434814,0.41169533133506775,-1.960048794746399,0.51255863904953,-2.063861131668091
2.04,0.42134785652160645,-1.9700837135314941,0.5092299580574036,-2.065757989883423,0.4089963734149933,-1.9578964710235596,0.5152173638343811,-2.0615622997283936
2.06,0.42146021127700806,-1.9702389240264893,0.5071777701377869,-2.062835693359375,0.40601852536201477,-1.9567092657089233,0.5166522860527039,-2.058713436126709
2.08,0.42014139890670776,-1.969301700592041,0.504862904548645,-2.059363603591919,0.4062904119491577,-1.9549005031585693,0.5164291858673096,-2.055485725402832
2.1,0.426267147064209,-1.9718676805496216,0.5061078071594238,-2.0569705963134766,0.4065457582473755,-1.9523204565048218,0.5105414390563965,-2.061635971069336
2.12,0.4327255189418793,-1.9729743003845215,0.5062423944473267,-2.0541937351226807,0.4060342013835907,-1.9492676258087158,0.5033354163169861,-2.068845510482788
2.14,0.43431583046913147,-1.9767022132873535,0.5041958093643188,-2.0535836219787598,0.4043499529361725,-1.949576735496521,0.4982147812843323,-2.0736944675445557
2.16,0.4349266290664673,-1.9795373678207397,0.5017592310905457,-2.0519609451293945,0.4022630751132965,-1.9487186670303345,0.49326103925704956,-2.0765433311462402
2.18,0.4333661198616028,-1.982610821723938,0.4999253451824188,-2.054257869720459,0.40020790696144104,-1.949965238571167,0.48774638772010803,-2.077970027923584
2.2,0.43122899532318115,-1.9842288494110107,0.49472084641456604,-2.059696674346924,0.39815643429756165,-1.9514976739883423,0.48224595189094543,-2.0784270763397217
2.22,0.4324048161506653,-1.9843640327453613,0.4920004904270172,-2.06321120262146,0.39599308371543884,-1.9515678882598877,0.47709229588508606,-2.077620506286621
2.24,0.43081140518188477,-1.9832725524902344,0.49073347449302673,-2.065042018890381,0.3953610956668854,-1.9506217241287231,0.47299158573150635,-2.0759291648864746
2.2600000000000002,0.4302712082862854,-1.9811965227127075,0.4906226694583893,-2.065394878387451,0.39459747076034546,-1.9495611190795898,0.4705972671508789,-2.0733540058135986
2.2800000000000002,0.4303281903266907,-1.9785683155059814,0.49158284068107605,-2.064690589904785,0.3941153883934021,-1.9488790035247803,0.4692448079586029,-2.0699613094329834
2.3000000000000003,0.4287887513637543,-1.9787184000015259,0.4925432503223419,-2.063371181488037,0.3936804234981537,-1.9478895664215088,0.46923357248306274,-2.0659737586975098
2.32,0.42806482315063477,-1.9790040254592896,0.49392855167388916,-2.0611793994903564,0.3931945264339447,-1.9469588994979858,0.4693909287452698,-2.0614922046661377
2.34,0.4277632534503937,-1.9795773029327393,0.4956319034099579,-2.058090925216675,0.39264535903930664,-1.9461650848388672,0.46961143612861633,-2.056511163711548
2.36,0.4275694787502289,-1.9805245399475098,0.4976032078266144,-2.054267406463623,0.39225298166275024,-1.9457776546478271,0.46983230113983154,-2.0512378215789795
2.38,0.42705848813056946,-1.9802912473678589,0.49724313616752625,-2.05523419380188,0.3920845687389374,-1.945462703704834,0.4695861339569092,-2.0458197593688965
2.4,0.4264805018901825,-1.9799309968948364,0.49735167622566223,-2.05625057220459,0.39168837666511536,-1.9449716806411743,0.4694896340370178,-2.0401413440704346
2.42,0.42601487040519714,-1.9796335697174072,0.4976387917995453,-2.0572261810302734,0.3913695216178894,-1.9445879459381104,0.46954524517059326,-2.0343666076660156
2.44,0.42602452635765076,-1.9799206256866455,0.49806681275367737,-2.0582404136657715,0.39119723439216614,-1.9444141387939453,0.4696404039859772,-2.0283286571502686
2.46,0.4258120656013489,-1.980176329612732,0.4975584149360657,-2.0582847595214844,0.39037397503852844,-1.9436966180801392,0.4680461585521698,-2.0271918773651123
2.48,0.4255310595035553,-1.9802277088165283,0.4971182644367218,-2.0581820011138916,0.38953983783721924,-1.9429205656051636,0.46694231033325195,-2.0264101028442383
2.5,0.4250833988189697,-1.9799445867538452,0.49671614170074463,-2.0580554008483887,0.3887190520763397,-1.9421303272247314,0.4660831689834595,-2.025794267654419
2.52,0.4244665801525116,-1.9793730974197388,0.49634531140327454,-2.0578911304473877,0.3877822756767273,-1.9411983489990234,0.46531909704208374,-2.025226593017578
2.54,0.4238526523113251,-1.9788119792938232,0.495998740196228,-2.057749032974243,0.38686224818229675,-1.9402539730072021,0.4645841717720032,-2.024662971496582
2.56,0.42326924204826355,-1.978225588798523,0.4956950843334198,-2.0575599670410156,0.38605302572250366,-1.939440369606018,0.46390339732170105,-2.024156093597412
2.58,0.4226275682449341,-1.977622628211975,0.49540451169013977,-2.0574240684509277,0.3851372301578522,-1.938490629196167,0.4632247984409332,-2.0236194133758545
2.6,0.4219667911529541,-1.9770252704620361,0.4950135350227356,-2.057155132293701,0.38420596718788147,-1.9375274181365967,0.4625515043735504,-2.0230283737182617
2.62,0.4214102327823639,-1.9765645265579224,0.4946677088737488,-2.056864023208618,0.38319212198257446,-1.9366015195846558,0.46189722418785095,-2.0224387645721436
2.64,0.42102107405662537,-1.9761896133422852,0.494398295879364,-2.056609630584717,0.382663756608963,-1.9361566305160522,0.4613867998123169,-2.0219690799713135
2.66,0.42070749402046204,-1.975940465927124,0.4942684471607208,-2.056550979614258,0.3819653391838074,-1.935542106628418,0.46098053455352783,-2.0216245651245117
2.68,0.4204084277153015,-1.9756332635879517,0.4941186308860779,-2.056457996368408,0.38131794333457947,-1.9348560571670532,0.4604905843734741,-2.0212209224700928
2.7,0.41998201608657837,-1.975252389907837,0.4939942955970764,-2.0563814640045166,0.38070178031921387,-1.9342033863067627,0.46007874608039856,-2.020866632461548
2.72,0.41951900720596313,-1.9747912883758545,0.4937731921672821,-2.0561845302581787,0.37993794679641724,-1.9334527254104614,0.45966795086860657,-2.0204830169677734
2.74,0.41916900873184204,-1.9743645191192627,0.49347490072250366,-2.0558559894561768,0.3794717490673065,-1.9330205917358398,0.4592527151107788,-2.020097017288208
2.7600000000000002,0.4187987148761749,-1.974042296409607,0.49326270818710327,-2.0557126998901367,0.37894365191459656,-1.9324322938919067,0.4587327539920807,-2.0196354389190674
2.7800000000000002,0.4183621108531952,-1.9736521244049072,0.49290990829467773,-2.055373191833496,0.37829330563545227,-1.931819200515747,0.45818090438842773,-2.0191094875335693
2.8000000000000003,0.41806989908218384,-1.9732774496078491,0.49255815148353577,-2.054965019226074,0.3778350353240967,-1.9314074516296387,0.4576464593410492,-2.018580675125122
2.82,0.41788724064826965,-1.9732248783111572,0.49244317412376404,-2.0548508167266846,0.3773851692676544,-1.931028127670288,0.45735839009284973,-2.018364906311035
2.84,0.4175987243652344,-1.972936749458313,0.4924275875091553,-2.0548739433288574,0.3768860995769501,-1.9305073022842407,0.45715299248695374,-2.018220901489258
2.86,0.4173157215118408,-1.9726768732070923,0.4923851788043976,-2.0548858642578125,0.37608036398887634,-1.929854154586792,0.456905722618103,-2.0179789066314697
2.88,0.41711917519569397,-1.9725210666656494,0.492278516292572,-2.054830551147461,0.37559276819229126,-1.9293227195739746,0.4564514458179474,-2.0175704956054688
2.9,0.4168514013290405,-1.9723496437072754,0.4921359419822693,-2.0547120571136475,0.3752189576625824,-1.928940773010254,0.45616021752357483,-2.017293691635132
2.92,0.4166809022426605,-1.9721753597259521,0.49202510714530945,-2.054591417312622,0.3746824860572815,-1.9285242557525635,0.4558909833431244,-2.017021656036377
2.94,0.41643837094306946,-1.9719260931015015,0.49184346199035645,-2.0544562339782715,0.3742111921310425,-1.9280098676681519,0.4554997384548187,-2.0166587829589844
2.96,0.41616594791412354,-1.9716837406158447,0.49194687604904175,-2.0547356605529785,0.3735629916191101,-1.9273072481155396,0.4551865756511688,-2.0164098739624023
2.98,0.41583308577537537,-1.9713749885559082,0.49186766147613525,-2.0546834468841553,0.37306320667266846,-1.9268766641616821,0.45488619804382324,-2.0161309242248535
3.0,0.41573387384414673,-1.971399188041687,0.4918929934501648,-2.054764747619629,0.3725305497646332,-1.9264614582061768,0.4546906352043152,-2.0159518718719482
3.02,0.41561785340309143,-1.9713044166564941,0.49186137318611145,-2.054708480834961,0.3723277747631073,-1.9266012907028198,0.454524427652359,-2.01583194732666
3.04,0.4154229760169983,-1.9711047410964966,0.49178966879844666,-2.0546200275421143,0.37213408946990967,-1.9258157014846802,0.45441141724586487,-2.015730142593384
3.06,0.41517651081085205,-1.9708271026611328,0.4916844666004181,-2.0545120239257812,0.37185385823249817,-1.9255928993225098,0.45428457856178284,-2.0156259536743164
3.08,0.4150369465351105,-1.9706374406814575,0.4915546774864197,-2.0544140338897705,0.37159615755081177,-1.9253649711608887,0.4541645348072052,-2.0155441761016846
3.1,0.800000011920929,-1.399999976158142,0.800000011920929,-1.399999976158142,0.800000011920929,-1.399999976158142,0.800000011920929,-1.399999976158142
3.12,0.7992100715637207,-1.4003719091415405,0.7992688417434692,-1.4001917839050293,0.7992104291915894,-1.401023030281067,0.7991505265235901,-1.4001022577285767
3.14,0.7976727485656738,-1.4017194509506226,0.7978500127792358,-1.4010246992111206,0.7976646423339844,-1.400970697402954,0.7974532842636108,-1.3997585773468018
3.16,0.7956711053848267,-1.4034900665283203,0.7958518266677856,-1.400833010673523,0.7955582141876221,-1.4015408754348755,0.7953343987464905,-1.398699402809143
3.18,0.7930477261543274,-1.4052232503890991,0.7934790253639221,-1.4015566110610962,0.7929993271827698,-1.4012097120285034,0.7928866147994995,-1.3977081775665283
3.2,0.7898779511451721,-1.4072320461273193,0.7907891869544983,-1.4018305540084839,0.7901573777198792,-1.401566982269287,0.7900784611701965,-1.3960787057876587
3.22,0.7864331603050232,-1.409389853477478,0.7878170609474182,-1.4021869897842407,0.7869661450386047,-1.4012806415557861,0.7870506644248962,-1.3937007188796997
3.24,0.7827633023262024,-1.4103814363479614,0.784588098526001,-1.4027773141860962,0.7836076021194458,-1.4015038013458252,0.7838239669799805,-1.3919053077697754
3.2600000000000002,0.7789658904075623,-1.411873698234558,0.7809731960296631,-1.4033331871032715,0.7799880504608154,-1.4026986360549927,0.7803550362586975,-1.3907339572906494
3.2800000000000002,0.7800329327583313,-1.4333120584487915,0.7784671187400818,-1.418135404586792,0.7799583077430725,-1.4228423833847046,0.7776389718055725,-1.4053395986557007
3.3000000000000003,0.7798041105270386,-1.4510080814361572,0.7752832174301147,-1.4316948652267456,0.7788971066474915,-1.4399384260177612,0.7747492790222168,-1.4183557033538818
3.3200000000000003,0.7790054082870483,-1.4706835746765137,0.7712705731391907,-1.4431548118591309,0.7771722078323364,-1.4577924013137817,0.7708988189697266,-1.4309970140457153
3.34,0.7773049473762512,-1.4883195161819458,0.7665905952453613,-1.4548531770706177,0.7757775783538818,-1.4760128259658813,0.7664529085159302,-1.4430582523345947
3.36,0.7750077843666077,-1.5058518648147583,0.7615172863006592,-1.4668368101119995,0.7737982869148254,-1.4939426183700562,0.7614936828613281,-1.4551466703414917
3.38,0.771976888179779,-1.5225188732147217,0.7558062076568604,-1.478061556816101,0.7714396715164185,-1.5117465257644653,0.7563268542289734,-1.467293381690979
3.4,0.7683268785476685,-1.5387243032455444,0.7495404481887817,-1.4886924028396606,0.7688162326812744,-1.52987802028656,0.7508422136306763,-1.4796767234802246
3.42,0.7640471458435059,-1.5545823574066162,0.7426684498786926,-1.498763918876648,0.7656521201133728,-1.5479413270950317,0.7450734972953796,-1.4919426441192627
3.44,0.7592961192131042,-1.5705713033676147,0.7353560328483582,-1.5084716081619263,0.7623063325881958,-1.5665074586868286,0.7392511367797852,-1.5044537782669067
3.46,0.7540135979652405,-1.5862829685211182,0.7275295257568359,-1.5179532766342163,0.7585665583610535,-1.585131049156189,0.7330867648124695,-1.5170273780822754
3.48,0.7482137680053711,-1.60154128074646,0.7193890810012817,-1.5273088216781616,0.754479169845581,-1.603743076324463,0.7266483902931213,-1.5298115015029907
3.5,0.7420340180397034,-1.6168471574783325,0.7109403610229492,-1.5365161895751953,0.7500819563865662,-1.6229710578918457,0.7200376391410828,-1.5430008172988892
