Time(ms),FR_HFE,FL_HFE,HR_HFE,HL_HFE,FR_KFE,FL_KFE,HR_KFE,HL_KFE
12.32,-0.6185625195503235,0.07158254086971283,-0.5225822925567627,-0.010692072100937366,-0.6843318939208984,0.0013068144908174872,-0.7944061160087585,-0.026400085538625717
12.34,-0.5545983910560608,0.039531607180833817,-0.6384071111679077,-0.04208195209503174,-0.732937753200531,-0.02790061943233013,-0.751651406288147,0.01802721805870533
12.36,-0.4885663092136383,0.08832681179046631,-0.7055021524429321,0.026743611320853233,-0.7882274389266968,-0.06494622677564621,-0.7515231966972351,0.04012967273592949
12.38,-0.5590392351150513,0.03296619653701782,-0.651262104511261,0.0340275801718235,-0.7654443383216858,-0.05089511349797249,-0.8075841069221497,0.04154505580663681
12.4,-0.6013259887695312,0.07911195605993271,-0.5909271836280823,0.023678751662373543,-0.7789462804794312,-0.07155703008174896,-0.8508819937705994,0.0447833314538002
12.42,-0.5305391550064087,0.08010299503803253,-0.6486600637435913,0.03840237855911255,-0.9041240215301514,-0.03996988385915756,-0.8053624033927917,0.05657009407877922
12.44,-0.5102030038833618,0.1060134619474411,-0.7255855798721313,0.06143097206950188,-0.9278925061225891,-0.05151829123497009,-0.7062978744506836,0.05668136849999428
12.46,-0.6180070042610168,0.039454009383916855,-0.6179868578910828,0.03796210512518883,-0.8639490008354187,-0.05979059264063835,-0.8933182954788208,0.0570194385945797
12.48,-0.6933855414390564,0.06768111884593964,-0.5367872714996338,0.06259332597255707,-0.8646631240844727,-0.07732465118169785,-0.9436054825782776,0.03921275958418846
12.5,-0.7578999996185303,0.021868446841835976,-0.4663028120994568,0.07874966412782669,-0.8715158700942993,-0.015169968828558922,-0.9969795346260071,0.04202664643526077
12.52,-0.6529905200004578,-0.006242409348487854,-0.608823835849762,0.02939017117023468,-0.9469274878501892,0.03864576667547226,-0.9194814562797546,0.026460612192749977
12.540000000000001,-0.5832369327545166,-0.030863681808114052,-0.5446008443832397,0.01456437911838293,-1.0495012998580933,0.01930895261466503,-0.9996275305747986,0.07033903896808624
12.56,-0.6586837768554688,-0.051047183573246,-0.6069256663322449,0.04017891362309456,-1.0105024576187134,-0.004407022148370743,-0.9645693302154541,0.06286966800689697
12.58,-0.6290388107299805,-0.0681217834353447,-0.6291459798812866,-0.006671280134469271,-1.0242056846618652,0.043455831706523895,-0.966402530670166,0.07849667966365814
12.6,-0.6099270582199097,-0.03728049248456955,-0.6262208223342896,-0.0007628423045389354,-1.0541071891784668,0.07340014725923538,-0.9927250146865845,0.046374350786209106
12.620000000000001,-0.6073623299598694,-0.018771415576338768,-0.6134713292121887,0.015071232803165913,-1.0871363878250122,0.010763072408735752,-1.0166507959365845,0.06189258024096489
12.64,-0.6101444363594055,-0.02658463828265667,-0.5984537601470947,0.017240524291992188,-1.1151150465011597,0.03469190374016762,-1.04391348361969,0.09713602811098099
12.66,-0.5480624437332153,-0.07031714916229248,-0.5351084470748901,-0.02223481796681881,-1.1953879594802856,-0.00021590855612885207,-1.1017380952835083,0.04111528396606445
12.68,-0.6156095266342163,-0.040479883551597595,-0.6168842315673828,-0.03127364069223404,-1.1694837808609009,0.029778478667140007,-1.0631177425384521,0.05669424682855606
12.700000000000001,-0.6031892895698547,-0.07109113037586212,-0.5796855092048645,-0.06260787695646286,-1.0227442979812622,0.03422537446022034,-0.9360851049423218,0.014918101020157337
12.72,-0.6100174188613892,-0.043090496212244034,-0.5362393260002136,-0.040755607187747955,-1.3103859424591064,0.03658222407102585,-1.2500516176223755,0.04827139899134636
12.74,-0.5793682932853699,0.0033605610951781273,-0.5371717810630798,-0.04204540699720383,-1.3191672563552856,0.011088495142757893,-1.2358232736587524,0.06542415916919708
12.76,-0.5011649131774902,0.054597724229097366,-0.5769132375717163,-0.05670006945729256,-1.3843194246292114,0.022214733064174652,-1.2207741737365723,0.007805051282048225
12.780000000000001,-0.5921423435211182,0.04300083592534065,-0.4884394407272339,-0.034742165356874466,-1.3489478826522827,-0.0073237428441643715,-1.2941479682922363,0.043543942272663116
12.8,-0.5265589356422424,0.04458633437752724,-0.4376925528049469,-0.014090890064835548,-1.4445852041244507,-0.028233123943209648,-1.3420462608337402,0.03290039673447609
12.82,-0.592249870300293,0.08035265654325485,-0.4653269052505493,0.026074819266796112,-1.4351394176483154,-0.044079478830099106,-1.328679084777832,0.014042634516954422
12.84,-0.5780863165855408,0.028485344722867012,-0.4392772316932678,0.01935236155986786,-1.4574129581451416,-0.0056460280902683735,-1.3661054372787476,-0.021571626886725426
12.86,-0.5620363354682922,0.06926599889993668,-0.41635265946388245,0.028201764449477196,-1.5025030374526978,-0.0017796924803406,-1.4035860300064087,0.026934493333101273
12.88,-0.49500271677970886,0.07449738681316376,-0.3733690679073334,-0.02751343324780464,-1.599120020866394,0.013251394964754581,-1.4414042234420776,0.06275478005409241
12.9,-0.560833752155304,0.09386350214481354,-0.3723166286945343,-0.009900115430355072,-1.5946964025497437,-0.02526192180812359,-1.459784746170044,0.0374390110373497
12.92,-0.5549554228782654,0.042261410504579544,-0.3399413228034973,-0.040188733488321304,-1.6269534826278687,0.026371238753199577,-1.4947028160095215,0.0827457532286644
12.94,-0.5434426069259644,-0.0003745348076336086,-0.31700587272644043,0.0041332365944981575,-1.6810871362686157,0.04226834699511528,-1.5228838920593262,0.0499672032892704
12.96,-0.5569225549697876,0.03878777474164963,-0.2727891504764557,-0.02085547335445881,-1.7046202421188354,0.008021681569516659,-1.5745155811309814,0.0815429836511612
12.98,-0.4912143051624298,0.062025588005781174,-0.25236502289772034,0.036541957408189774,-1.797168493270874,-0.010661602951586246,-1.5923789739608765,0.10921229422092438
13.0,-0.8423203825950623,0.07253146916627884,-0.14763155579566956,0.0363292433321476,-1.4839311838150024,0.030051343142986298,-1.2622066736221313,0.07642225176095963
13.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.040000000000001,-0.03924499824643135,-0.030467186123132706,-0.049071963876485825,-0.036665547639131546,-0.0447806678712368,0.03642706200480461,-0.03524083271622658,-0.011125223711133003
13.06,-0.07881885766983032,0.001736234757117927,-0.08154475688934326,-0.0439470037817955,-0.09330053627490997,-0.0034354005474597216,-0.06320156157016754,-0.02765057422220707
13.08,-0.10442941635847092,-0.04123572260141373,-0.10587116330862045,-0.039459701627492905,-0.13421675562858582,-0.060294345021247864,-0.08888272941112518,-0.034738220274448395
13.1,-0.1416161209344864,-0.029745807871222496,-0.1220104992389679,-0.06145863234996796,-0.14801199734210968,-0.04772237688302994,-0.10982497036457062,-0.034581344574689865
13.120000000000001,-0.1627814769744873,-0.033953625708818436,-0.1452799290418625,-0.09247825294733047,-0.15909522771835327,-0.0613081157207489,-0.12711253762245178,-0.01877836138010025
13.14,-0.1790260523557663,-0.021306389942765236,-0.16437412798404694,-0.11193349957466125,-0.16899710893630981,-0.06386785209178925,-0.13997340202331543,-0.0349002331495285
13.16,-0.19622068107128143,0.0008385065593756735,-0.17412620782852173,-0.1311890333890915,-0.17732806503772736,-0.09179623425006866,-0.1509598046541214,-0.03279649466276169
13.18,-0.20077574253082275,-0.02509062923491001,-0.18086057901382446,-0.06282950192689896,-0.18919637799263,-0.09848267585039139,-0.16002467274665833,-0.047976765781641006
13.200000000000001,-0.0948438048362732,-0.8057524561882019,0.0825263112783432,-1.1222785711288452,-0.13145121932029724,-0.7383528351783752,0.03981165215373039,-1.0528666973114014
13.22,-0.11829110234975815,-0.7682586312294006,0.004965511616319418,-0.9847732186317444,-0.15988533198833466,-0.6179578900337219,0.011615804396569729,-1.002092957496643
13.24,-0.15118876099586487,-0.7372292876243591,-0.043747056275606155,-0.9356449246406555,-0.1983065903186798,-0.6311670541763306,-0.02572985179722309,-0.9691933989524841
13.26,-0.1832481026649475,-0.7096441984176636,-0.08258762955665588,-0.9197415709495544,-0.22792142629623413,-0.6216152310371399,-0.06532595306634903,-0.9334890842437744
